1,2,3,4,5,6,7,9,10
15906,1,Yes,Actinobacteria,Actinobacteria,Propionibacteriales,Unknown,Unknown,0.001
15928,1,Yes,Actinobacteria,Actinobacteria,Propionibacteriales,Unknown,Unknown,0.001
16998,1,Yes,Actinobacteria,Actinobacteria,Propionibacteriales,Unknown,Unknown,0.001
16012,1,Yes,Actinobacteria,Actinobacteria,Streptomycetales,Unknown,Unknown,0.001
16020,1,Yes,Actinobacteria,Actinobacteria,Streptomycetales,Unknown,Unknown,0.001
984,1,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,0.001
14361,1,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,0.001
14386,1,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,0.001
967,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
968,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
969,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
973,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
974,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
975,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
976,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
977,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
978,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
979,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
980,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
981,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
982,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
983,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
986,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
992,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
14363,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
14368,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
14390,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
14395,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Atopobiaceae,Unknown,0.001
14505,1,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella,0.001
14752,1,No,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enorma,0.001
14401,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14402,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14403,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14404,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14408,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14409,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14410,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14412,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14413,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14414,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14415,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14417,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14418,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14422,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14423,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14430,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14431,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14432,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14433,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14434,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14435,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14439,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14440,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14442,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14443,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14444,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14445,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14446,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14447,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14448,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14449,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14450,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14452,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14455,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14456,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14457,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14458,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14459,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14460,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14461,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14462,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14463,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14464,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14465,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14466,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14467,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14468,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14469,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14471,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14472,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14473,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14474,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14475,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14476,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14477,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14478,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14479,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14480,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14481,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14482,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14483,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14485,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14488,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14489,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14490,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14491,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14493,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14495,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14497,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14508,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14509,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14510,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14511,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14512,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14513,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14514,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14515,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14516,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14517,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14518,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14519,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14520,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14521,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14522,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14523,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14524,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14525,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14526,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14527,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14528,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14529,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14530,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14531,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14538,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14539,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14540,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14541,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14543,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14544,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14545,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14548,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14549,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14550,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14551,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14552,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14553,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14554,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14555,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14556,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14557,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14558,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14564,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14567,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14568,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14569,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14571,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14572,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14574,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14576,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14577,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14578,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14579,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14580,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14581,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14582,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14583,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14586,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14587,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14588,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14590,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14592,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14598,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14599,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14600,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14603,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14604,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14605,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14609,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14612,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14613,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14616,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14623,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14632,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14633,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14634,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14635,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14636,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14637,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14638,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14639,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14640,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14641,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14642,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14643,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14644,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14645,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14646,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14647,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14648,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14649,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14650,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14651,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14652,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14653,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14654,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14655,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14656,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14657,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14658,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14659,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14660,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14661,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14662,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14663,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14664,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14665,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14666,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14667,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14668,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14669,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14670,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14671,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14672,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14673,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14674,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14675,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14676,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14677,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14678,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14679,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14680,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14681,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14682,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14683,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14684,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14685,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14686,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14687,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14688,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14689,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14690,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14691,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14692,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14693,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14694,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14695,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14696,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14697,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14698,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14699,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14700,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
14701,1,Yes,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Unknown,0.001
